class,source,metric,rank,value,ecdf,n_windows,reference_split
healthy,real,Kurtosis,1158,15.755866827218181,0.965,1200,PU outer-training only
healthy,real,Kurtosis,1159,16.02840982603398,0.9658333333333333,1200,PU outer-training only
healthy,real,Kurtosis,1160,16.068573937204313,0.9666666666666667,1200,PU outer-training only
healthy,real,Kurtosis,1161,16.3282852676463,0.9675,1200,PU outer-training only
healthy,real,Kurtosis,1162,16.44424876901183,0.9683333333333334,1200,PU outer-training only
healthy,real,Kurtosis,1163,16.61185303364863,0.9691666666666666,1200,PU outer-training only
healthy,real,Kurtosis,1164,16.63693714626359,0.97,1200,PU outer-training only
healthy,real,Kurtosis,1165,16.725473052780874,0.9708333333333333,1200,PU outer-training only
healthy,real,Kurtosis,1166,16.759981899144236,0.9716666666666667,1200,PU outer-training only
healthy,real,Kurtosis,1167,16.812635498443804,0.9725,1200,PU outer-training only
healthy,real,Kurtosis,1168,16.831943508490852,0.9733333333333334,1200,PU outer-training only
healthy,real,Kurtosis,1169,16.951110919448496,0.9741666666666666,1200,PU outer-training only
healthy,real,Kurtosis,1170,17.18153918296649,0.975,1200,PU outer-training only
healthy,real,Kurtosis,1171,17.511411466896256,0.9758333333333333,1200,PU outer-training only
healthy,real,Kurtosis,1172,17.76432679362353,0.9766666666666667,1200,PU outer-training only
healthy,real,Kurtosis,1173,17.843159742839347,0.9775,1200,PU outer-training only
healthy,real,Kurtosis,1174,17.930569326167294,0.9783333333333334,1200,PU outer-training only
healthy,real,Kurtosis,1175,17.98483013523134,0.9791666666666666,1200,PU outer-training only
healthy,real,Kurtosis,1176,17.988643908725678,0.98,1200,PU outer-training only
healthy,real,Kurtosis,1177,18.18201551158002,0.9808333333333333,1200,PU outer-training only
healthy,real,Kurtosis,1178,18.475270632694496,0.9816666666666667,1200,PU outer-training only
healthy,real,Kurtosis,1179,18.513634661215445,0.9825,1200,PU outer-training only
healthy,real,Kurtosis,1180,18.618519720241252,0.9833333333333333,1200,PU outer-training only
healthy,real,Kurtosis,1181,18.62947382390935,0.9841666666666666,1200,PU outer-training only
healthy,real,Kurtosis,1182,18.88117087401554,0.985,1200,PU outer-training only
healthy,real,Kurtosis,1183,18.930061715536908,0.9858333333333333,1200,PU outer-training only
healthy,real,Kurtosis,1184,18.934694929753558,0.9866666666666667,1200,PU outer-training only
healthy,real,Kurtosis,1185,19.04434930582141,0.9875,1200,PU outer-training only
healthy,real,Kurtosis,1186,19.187204318399218,0.9883333333333333,1200,PU outer-training only
healthy,real,Kurtosis,1187,19.368227084703197,0.9891666666666666,1200,PU outer-training only
healthy,real,Kurtosis,1188,19.935482148458444,0.99,1200,PU outer-training only
healthy,real,Kurtosis,1189,20.792185308281955,0.9908333333333333,1200,PU outer-training only
healthy,real,Kurtosis,1190,20.96519009315468,0.9916666666666667,1200,PU outer-training only
healthy,real,Kurtosis,1191,21.0723768558015,0.9925,1200,PU outer-training only
healthy,real,Kurtosis,1192,21.190882187208956,0.9933333333333333,1200,PU outer-training only
healthy,real,Kurtosis,1193,21.86710732468118,0.9941666666666666,1200,PU outer-training only
healthy,real,Kurtosis,1194,21.935487106930324,0.995,1200,PU outer-training only
healthy,real,Kurtosis,1195,22.83689460430458,0.9958333333333333,1200,PU outer-training only
healthy,real,Kurtosis,1196,23.1036281623582,0.9966666666666667,1200,PU outer-training only
healthy,real,Kurtosis,1197,23.651698074206227,0.9975,1200,PU outer-training only
healthy,real,Kurtosis,1198,24.764902535873293,0.9983333333333333,1200,PU outer-training only
healthy,real,Kurtosis,1199,25.435377940921306,0.9991666666666666,1200,PU outer-training only
healthy,real,Kurtosis,1200,27.775381804198332,1.0,1200,PU outer-training only
healthy,llm,RMS,1,0.04499999991149675,0.006666666666666667,150,frozen pool
healthy,llm,RMS,2,0.04499999992631646,0.013333333333333334,150,frozen pool
healthy,llm,RMS,3,0.04499999993185232,0.02,150,frozen pool
healthy,llm,RMS,4,0.044999999944843626,0.02666666666666667,150,frozen pool
healthy,llm,RMS,5,0.04499999995458944,0.03333333333333333,150,frozen pool
healthy,llm,RMS,6,0.04499999995869351,0.04,150,frozen pool
healthy,llm,RMS,7,0.04499999996464294,0.04666666666666667,150,frozen pool
healthy,llm,RMS,8,0.04499999996738393,0.05333333333333334,150,frozen pool
healthy,llm,RMS,9,0.0449999999673895,0.06,150,frozen pool
healthy,llm,RMS,10,0.04499999996750089,0.06666666666666667,150,frozen pool
healthy,llm,RMS,11,0.04499999997095746,0.07333333333333333,150,frozen pool
healthy,llm,RMS,12,0.04499999997436346,0.08,150,frozen pool
healthy,llm,RMS,13,0.04499999997618517,0.08666666666666667,150,frozen pool
healthy,llm,RMS,14,0.04499999997640715,0.09333333333333334,150,frozen pool
healthy,llm,RMS,15,0.04499999997682781,0.1,150,frozen pool
healthy,llm,RMS,16,0.04499999997805488,0.10666666666666667,150,frozen pool
healthy,llm,RMS,17,0.044999999981519816,0.11333333333333333,150,frozen pool
healthy,llm,RMS,18,0.04500000000549338,0.12,150,frozen pool
healthy,llm,RMS,19,0.0450000000112525,0.12666666666666668,150,frozen pool
healthy,llm,RMS,20,0.0450000000204434,0.13333333333333333,150,frozen pool
healthy,llm,RMS,21,0.045000000029748057,0.14,150,frozen pool
healthy,llm,RMS,22,0.0450000000475021,0.14666666666666667,150,frozen pool
healthy,llm,RMS,23,0.04500000004825735,0.15333333333333332,150,frozen pool
healthy,llm,RMS,24,0.04500000004863595,0.16,150,frozen pool
healthy,llm,RMS,25,0.045000000049661384,0.16666666666666666,150,frozen pool
healthy,llm,RMS,26,0.04500000005437916,0.17333333333333334,150,frozen pool
healthy,llm,RMS,27,0.045000000054936054,0.18,150,frozen pool
healthy,llm,RMS,28,0.04500000005635252,0.18666666666666668,150,frozen pool
healthy,llm,RMS,29,0.04500000005883262,0.19333333333333333,150,frozen pool
healthy,llm,RMS,30,0.04500000006175591,0.2,150,frozen pool
healthy,llm,RMS,31,0.04500000007579441,0.20666666666666667,150,frozen pool
healthy,llm,RMS,32,0.045000000077361206,0.21333333333333335,150,frozen pool
healthy,llm,RMS,33,0.045000000113760964,0.22,150,frozen pool
healthy,llm,RMS,34,0.05599999994834577,0.22666666666666666,150,frozen pool
healthy,llm,RMS,35,0.05599999994925951,0.23333333333333334,150,frozen pool
healthy,llm,RMS,36,0.05599999997398433,0.24,150,frozen pool
healthy,llm,RMS,37,0.055999999976944555,0.24666666666666667,150,frozen pool
healthy,llm,RMS,38,0.055999999977883116,0.25333333333333335,150,frozen pool
healthy,llm,RMS,39,0.05599999997834546,0.26,150,frozen pool
healthy,llm,RMS,40,0.05599999998703438,0.26666666666666666,150,frozen pool
healthy,llm,RMS,41,0.05599999999829329,0.2733333333333333,150,frozen pool
healthy,llm,RMS,42,0.05600000000670547,0.28,150,frozen pool
healthy,llm,RMS,43,0.05600000000700035,0.2866666666666667,150,frozen pool
healthy,llm,RMS,44,0.05600000001342886,0.29333333333333333,150,frozen pool
healthy,llm,RMS,45,0.05600000002311359,0.3,150,frozen pool
healthy,llm,RMS,46,0.05600000004327992,0.30666666666666664,150,frozen pool
healthy,llm,RMS,47,0.05600000005865159,0.31333333333333335,150,frozen pool
healthy,llm,RMS,48,0.05600000007026701,0.32,150,frozen pool
healthy,llm,RMS,49,0.0689999998694946,0.32666666666666666,150,frozen pool
healthy,llm,RMS,50,0.06899999987196417,0.3333333333333333,150,frozen pool
healthy,llm,RMS,51,0.06899999988601835,0.34,150,frozen pool
healthy,llm,RMS,52,0.06899999989258274,0.3466666666666667,150,frozen pool
healthy,llm,RMS,53,0.06899999991140665,0.35333333333333333,150,frozen pool
healthy,llm,RMS,54,0.06899999991228695,0.36,150,frozen pool
healthy,llm,RMS,55,0.06899999991550607,0.36666666666666664,150,frozen pool
healthy,llm,RMS,56,0.06899999992671979,0.37333333333333335,150,frozen pool
healthy,llm,RMS,57,0.06899999993024307,0.38,150,frozen pool
healthy,llm,RMS,58,0.06899999995583506,0.38666666666666666,150,frozen pool
healthy,llm,RMS,59,0.06899999995992788,0.3933333333333333,150,frozen pool
healthy,llm,RMS,60,0.06899999996133015,0.4,150,frozen pool
healthy,llm,RMS,61,0.06899999996138638,0.4066666666666667,150,frozen pool
healthy,llm,RMS,62,0.06899999996696163,0.41333333333333333,150,frozen pool
healthy,llm,RMS,63,0.06899999997376813,0.42,150,frozen pool
healthy,llm,RMS,64,0.06899999998048723,0.4266666666666667,150,frozen pool
healthy,llm,RMS,65,0.06899999998077609,0.43333333333333335,150,frozen pool
healthy,llm,RMS,66,0.06900000000276538,0.44,150,frozen pool
healthy,llm,RMS,67,0.06900000000880406,0.44666666666666666,150,frozen pool
healthy,llm,RMS,68,0.06900000000898046,0.4533333333333333,150,frozen pool
healthy,llm,RMS,69,0.06900000000972685,0.46,150,frozen pool
healthy,llm,RMS,70,0.06900000000988706,0.4666666666666667,150,frozen pool
healthy,llm,RMS,71,0.06900000001022281,0.47333333333333333,150,frozen pool
healthy,llm,RMS,72,0.06900000001312291,0.48,150,frozen pool
healthy,llm,RMS,73,0.06900000001348254,0.4866666666666667,150,frozen pool
healthy,llm,RMS,74,0.06900000001580647,0.49333333333333335,150,frozen pool
healthy,llm,RMS,75,0.06900000002779309,0.5,150,frozen pool
healthy,llm,RMS,76,0.06900000006097538,0.5066666666666667,150,frozen pool
healthy,llm,RMS,77,0.06900000006118688,0.5133333333333333,150,frozen pool
healthy,llm,RMS,78,0.06900000008731301,0.52,150,frozen pool
healthy,llm,RMS,79,0.06900000009228578,0.5266666666666666,150,frozen pool
healthy,llm,RMS,80,0.11999999976078773,0.5333333333333333,150,frozen pool
healthy,llm,RMS,81,0.11999999977708319,0.54,150,frozen pool
healthy,llm,RMS,82,0.11999999978902931,0.5466666666666666,150,frozen pool
healthy,llm,RMS,83,0.11999999981153696,0.5533333333333333,150,frozen pool
healthy,llm,RMS,84,0.11999999982899709,0.56,150,frozen pool
healthy,llm,RMS,85,0.11999999983079367,0.5666666666666667,150,frozen pool
healthy,llm,RMS,86,0.11999999983194652,0.5733333333333334,150,frozen pool
healthy,llm,RMS,87,0.1199999998523884,0.58,150,frozen pool
healthy,llm,RMS,88,0.11999999985565757,0.5866666666666667,150,frozen pool
healthy,llm,RMS,89,0.11999999986163669,0.5933333333333334,150,frozen pool
healthy,llm,RMS,90,0.1199999998731702,0.6,150,frozen pool
healthy,llm,RMS,91,0.11999999988072178,0.6066666666666667,150,frozen pool
healthy,llm,RMS,92,0.11999999988133546,0.6133333333333333,150,frozen pool
healthy,llm,RMS,93,0.11999999990179204,0.62,150,frozen pool
healthy,llm,RMS,94,0.1199999999157558,0.6266666666666667,150,frozen pool
healthy,llm,RMS,95,0.11999999992184907,0.6333333333333333,150,frozen pool
healthy,llm,RMS,96,0.11999999992258124,0.64,150,frozen pool
healthy,llm,RMS,97,0.11999999994897764,0.6466666666666666,150,frozen pool
healthy,llm,RMS,98,0.11999999998385019,0.6533333333333333,150,frozen pool
healthy,llm,RMS,99,0.11999999998416222,0.66,150,frozen pool
healthy,llm,RMS,100,0.1199999999863819,0.6666666666666666,150,frozen pool
healthy,llm,RMS,101,0.1200000000276947,0.6733333333333333,150,frozen pool
healthy,llm,RMS,102,0.12000000003015147,0.68,150,frozen pool
healthy,llm,RMS,103,0.12000000003276583,0.6866666666666666,150,frozen pool
healthy,llm,RMS,104,0.12000000003738176,0.6933333333333334,150,frozen pool
healthy,llm,RMS,105,0.12000000004128368,0.7,150,frozen pool
healthy,llm,RMS,106,0.12000000004296518,0.7066666666666667,150,frozen pool
healthy,llm,RMS,107,0.12000000005079997,0.7133333333333334,150,frozen pool
healthy,llm,RMS,108,0.12000000010436312,0.72,150,frozen pool
healthy,llm,RMS,109,0.12000000011003624,0.7266666666666667,150,frozen pool
healthy,llm,RMS,110,0.12000000012664506,0.7333333333333333,150,frozen pool
healthy,llm,RMS,111,0.12000000017540861,0.74,150,frozen pool
healthy,llm,RMS,112,0.12000000019337448,0.7466666666666667,150,frozen pool
healthy,llm,RMS,113,0.12000000021333838,0.7533333333333333,150,frozen pool
healthy,llm,RMS,114,0.12000000022217382,0.76,150,frozen pool
healthy,llm,RMS,115,0.12000000024244133,0.7666666666666667,150,frozen pool
healthy,llm,RMS,116,0.12999999972622137,0.7733333333333333,150,frozen pool
healthy,llm,RMS,117,0.1299999997318995,0.78,150,frozen pool
healthy,llm,RMS,118,0.12999999978674098,0.7866666666666666,150,frozen pool
healthy,llm,RMS,119,0.12999999978756083,0.7933333333333333,150,frozen pool
healthy,llm,RMS,120,0.1299999998087738,0.8,150,frozen pool
healthy,llm,RMS,121,0.12999999982489457,0.8066666666666666,150,frozen pool
healthy,llm,RMS,122,0.12999999983409663,0.8133333333333334,150,frozen pool
healthy,llm,RMS,123,0.1299999998450377,0.82,150,frozen pool
healthy,llm,RMS,124,0.1299999998596775,0.8266666666666667,150,frozen pool
healthy,llm,RMS,125,0.1299999998750415,0.8333333333333334,150,frozen pool
healthy,llm,RMS,126,0.12999999987754482,0.84,150,frozen pool
healthy,llm,RMS,127,0.1299999998792575,0.8466666666666667,150,frozen pool
healthy,llm,RMS,128,0.1299999998800037,0.8533333333333334,150,frozen pool
healthy,llm,RMS,129,0.12999999989633756,0.86,150,frozen pool
healthy,llm,RMS,130,0.12999999989675515,0.8666666666666667,150,frozen pool
healthy,llm,RMS,131,0.12999999993829797,0.8733333333333333,150,frozen pool
healthy,llm,RMS,132,0.12999999996318995,0.88,150,frozen pool
healthy,llm,RMS,133,0.12999999997650025,0.8866666666666667,150,frozen pool
healthy,llm,RMS,134,0.1299999999768748,0.8933333333333333,150,frozen pool
healthy,llm,RMS,135,0.12999999998387402,0.9,150,frozen pool
healthy,llm,RMS,136,0.12999999998784184,0.9066666666666666,150,frozen pool
healthy,llm,RMS,137,0.12999999999300652,0.9133333333333333,150,frozen pool
healthy,llm,RMS,138,0.1300000000100527,0.92,150,frozen pool
healthy,llm,RMS,139,0.1300000000147214,0.9266666666666666,150,frozen pool
healthy,llm,RMS,140,0.13000000002809645,0.9333333333333333,150,frozen pool
healthy,llm,RMS,141,0.1300000000411609,0.94,150,frozen pool
healthy,llm,RMS,142,0.13000000006926338,0.9466666666666667,150,frozen pool
healthy,llm,RMS,143,0.13000000007402937,0.9533333333333334,150,frozen pool
healthy,llm,RMS,144,0.13000000007894477,0.96,150,frozen pool
healthy,llm,RMS,145,0.13000000010406315,0.9666666666666667,150,frozen pool
healthy,llm,RMS,146,0.13000000013332358,0.9733333333333334,150,frozen pool
healthy,llm,RMS,147,0.1300000001468979,0.98,150,frozen pool
healthy,llm,RMS,148,0.13000000015216007,0.9866666666666667,150,frozen pool
healthy,llm,RMS,149,0.1300000002298634,0.9933333333333333,150,frozen pool
healthy,llm,RMS,150,0.13000000026784295,1.0,150,frozen pool
healthy,llm,Kurtosis,1,2.921964360038214,0.006666666666666667,150,frozen pool
healthy,llm,Kurtosis,2,2.926413805235307,0.013333333333333334,150,frozen pool
healthy,llm,Kurtosis,3,2.936260261746846,0.02,150,frozen pool
healthy,llm,Kurtosis,4,2.9486471659060784,0.02666666666666667,150,frozen pool
healthy,llm,Kurtosis,5,2.9505227788970014,0.03333333333333333,150,frozen pool
healthy,llm,Kurtosis,6,2.954376892351735,0.04,150,frozen pool
healthy,llm,Kurtosis,7,2.9784795807053515,0.04666666666666667,150,frozen pool
healthy,llm,Kurtosis,8,2.9852769152928107,0.05333333333333334,150,frozen pool
healthy,llm,Kurtosis,9,2.9932613490872773,0.06,150,frozen pool
healthy,llm,Kurtosis,10,2.9958604309946386,0.06666666666666667,150,frozen pool
healthy,llm,Kurtosis,11,2.9960945631027136,0.07333333333333333,150,frozen pool
healthy,llm,Kurtosis,12,3.0021777777364256,0.08,150,frozen pool
healthy,llm,Kurtosis,13,3.0096539564819573,0.08666666666666667,150,frozen pool
healthy,llm,Kurtosis,14,3.017330169842534,0.09333333333333334,150,frozen pool
healthy,llm,Kurtosis,15,3.028788562020693,0.1,150,frozen pool
healthy,llm,Kurtosis,16,3.032665809789584,0.10666666666666667,150,frozen pool
healthy,llm,Kurtosis,17,3.0348448081771213,0.11333333333333333,150,frozen pool
healthy,llm,Kurtosis,18,3.0513207026646993,0.12,150,frozen pool
healthy,llm,Kurtosis,19,3.0581317702120523,0.12666666666666668,150,frozen pool
healthy,llm,Kurtosis,20,3.0591592981109876,0.13333333333333333,150,frozen pool
healthy,llm,Kurtosis,21,3.0599247923978297,0.14,150,frozen pool
healthy,llm,Kurtosis,22,3.065482120370226,0.14666666666666667,150,frozen pool
healthy,llm,Kurtosis,23,3.0806838032296504,0.15333333333333332,150,frozen pool
healthy,llm,Kurtosis,24,3.082327218802198,0.16,150,frozen pool
healthy,llm,Kurtosis,25,3.085739814178439,0.16666666666666666,150,frozen pool
healthy,llm,Kurtosis,26,3.1121345088115255,0.17333333333333334,150,frozen pool
healthy,llm,Kurtosis,27,3.138217565599728,0.18,150,frozen pool
healthy,llm,Kurtosis,28,3.1401374232297763,0.18666666666666668,150,frozen pool
healthy,llm,Kurtosis,29,3.162684014202808,0.19333333333333333,150,frozen pool
healthy,llm,Kurtosis,30,3.16462789323173,0.2,150,frozen pool
healthy,llm,Kurtosis,31,3.203417840804443,0.20666666666666667,150,frozen pool
healthy,llm,Kurtosis,32,3.2084916744174468,0.21333333333333335,150,frozen pool
healthy,llm,Kurtosis,33,3.214135550281061,0.22,150,frozen pool
healthy,llm,Kurtosis,34,3.2151334640264237,0.22666666666666666,150,frozen pool
healthy,llm,Kurtosis,35,3.2212787041834883,0.23333333333333334,150,frozen pool
healthy,llm,Kurtosis,36,3.2217818310575317,0.24,150,frozen pool
healthy,llm,Kurtosis,37,3.2304863179828214,0.24666666666666667,150,frozen pool
healthy,llm,Kurtosis,38,3.2412265335662673,0.25333333333333335,150,frozen pool
healthy,llm,Kurtosis,39,3.250297248696497,0.26,150,frozen pool
healthy,llm,Kurtosis,40,3.256766610841452,0.26666666666666666,150,frozen pool
healthy,llm,Kurtosis,41,3.258812086672857,0.2733333333333333,150,frozen pool
healthy,llm,Kurtosis,42,3.262598776275929,0.28,150,frozen pool
healthy,llm,Kurtosis,43,3.2649691441088495,0.2866666666666667,150,frozen pool
healthy,llm,Kurtosis,44,3.270648984519445,0.29333333333333333,150,frozen pool
healthy,llm,Kurtosis,45,3.272998906438159,0.3,150,frozen pool
healthy,llm,Kurtosis,46,3.274247200933604,0.30666666666666664,150,frozen pool
healthy,llm,Kurtosis,47,3.278931819782674,0.31333333333333335,150,frozen pool
healthy,llm,Kurtosis,48,3.283034691469593,0.32,150,frozen pool
healthy,llm,Kurtosis,49,3.2846453404604943,0.32666666666666666,150,frozen pool
healthy,llm,Kurtosis,50,3.287566101226389,0.3333333333333333,150,frozen pool
healthy,llm,Kurtosis,51,3.2878131242860658,0.34,150,frozen pool
healthy,llm,Kurtosis,52,3.289403550886308,0.3466666666666667,150,frozen pool
healthy,llm,Kurtosis,53,3.2926506832035427,0.35333333333333333,150,frozen pool
healthy,llm,Kurtosis,54,3.294783855454342,0.36,150,frozen pool
healthy,llm,Kurtosis,55,3.29790630422729,0.36666666666666664,150,frozen pool
healthy,llm,Kurtosis,56,3.3008642340504877,0.37333333333333335,150,frozen pool
healthy,llm,Kurtosis,57,3.3047265266625403,0.38,150,frozen pool
healthy,llm,Kurtosis,58,3.310993039681175,0.38666666666666666,150,frozen pool
healthy,llm,Kurtosis,59,3.3133025410140124,0.3933333333333333,150,frozen pool
healthy,llm,Kurtosis,60,3.320256686676595,0.4,150,frozen pool
healthy,llm,Kurtosis,61,3.321897275607619,0.4066666666666667,150,frozen pool
healthy,llm,Kurtosis,62,3.3372765111678087,0.41333333333333333,150,frozen pool
healthy,llm,Kurtosis,63,3.3390137776945013,0.42,150,frozen pool
healthy,llm,Kurtosis,64,3.3463669384187575,0.4266666666666667,150,frozen pool
healthy,llm,Kurtosis,65,3.348803930577871,0.43333333333333335,150,frozen pool
healthy,llm,Kurtosis,66,3.3495683450954314,0.44,150,frozen pool
healthy,llm,Kurtosis,67,3.353658577694018,0.44666666666666666,150,frozen pool
healthy,llm,Kurtosis,68,3.356730926439768,0.4533333333333333,150,frozen pool
healthy,llm,Kurtosis,69,3.3615995245237866,0.46,150,frozen pool
healthy,llm,Kurtosis,70,3.363910164053262,0.4666666666666667,150,frozen pool
healthy,llm,Kurtosis,71,3.365980632989732,0.47333333333333333,150,frozen pool
healthy,llm,Kurtosis,72,3.3688520744497987,0.48,150,frozen pool
healthy,llm,Kurtosis,73,3.391357412581062,0.4866666666666667,150,frozen pool
healthy,llm,Kurtosis,74,3.3968134118004873,0.49333333333333335,150,frozen pool
healthy,llm,Kurtosis,75,3.402123178447776,0.5,150,frozen pool
healthy,llm,Kurtosis,76,3.403352897260315,0.5066666666666667,150,frozen pool
healthy,llm,Kurtosis,77,3.4241697704472727,0.5133333333333333,150,frozen pool
healthy,llm,Kurtosis,78,3.4283753673787896,0.52,150,frozen pool
healthy,llm,Kurtosis,79,3.4361272054245284,0.5266666666666666,150,frozen pool
healthy,llm,Kurtosis,80,3.454958071413988,0.5333333333333333,150,frozen pool
healthy,llm,Kurtosis,81,3.458393151576042,0.54,150,frozen pool
healthy,llm,Kurtosis,82,3.460323397164488,0.5466666666666666,150,frozen pool
healthy,llm,Kurtosis,83,3.4689468340587677,0.5533333333333333,150,frozen pool
healthy,llm,Kurtosis,84,3.4726485734698227,0.56,150,frozen pool
healthy,llm,Kurtosis,85,3.473033600674823,0.5666666666666667,150,frozen pool
healthy,llm,Kurtosis,86,3.4764331392512067,0.5733333333333334,150,frozen pool
healthy,llm,Kurtosis,87,3.4826142635666484,0.58,150,frozen pool
healthy,llm,Kurtosis,88,3.4881872896481583,0.5866666666666667,150,frozen pool
healthy,llm,Kurtosis,89,3.502610737909343,0.5933333333333334,150,frozen pool
healthy,llm,Kurtosis,90,3.5107252823291577,0.6,150,frozen pool
healthy,llm,Kurtosis,91,3.523879758359829,0.6066666666666667,150,frozen pool
healthy,llm,Kurtosis,92,3.548364259342837,0.6133333333333333,150,frozen pool
healthy,llm,Kurtosis,93,3.569696391329379,0.62,150,frozen pool
healthy,llm,Kurtosis,94,3.582155348195298,0.6266666666666667,150,frozen pool
healthy,llm,Kurtosis,95,3.591891296017851,0.6333333333333333,150,frozen pool
healthy,llm,Kurtosis,96,3.595726081655063,0.64,150,frozen pool
healthy,llm,Kurtosis,97,3.6080696046840535,0.6466666666666666,150,frozen pool
healthy,llm,Kurtosis,98,3.6639055172964436,0.6533333333333333,150,frozen pool
healthy,llm,Kurtosis,99,3.667556291894652,0.66,150,frozen pool
healthy,llm,Kurtosis,100,3.6722994834569063,0.6666666666666666,150,frozen pool
healthy,llm,Kurtosis,101,3.6833072033229537,0.6733333333333333,150,frozen pool
healthy,llm,Kurtosis,102,3.696213760118156,0.68,150,frozen pool
healthy,llm,Kurtosis,103,3.710905127185809,0.6866666666666666,150,frozen pool
healthy,llm,Kurtosis,104,3.712210424471717,0.6933333333333334,150,frozen pool
healthy,llm,Kurtosis,105,3.72116842154328,0.7,150,frozen pool
healthy,llm,Kurtosis,106,3.738252900972754,0.7066666666666667,150,frozen pool
healthy,llm,Kurtosis,107,3.7475177294357707,0.7133333333333334,150,frozen pool
healthy,llm,Kurtosis,108,3.773187951903736,0.72,150,frozen pool
healthy,llm,Kurtosis,109,3.7800484671474055,0.7266666666666667,150,frozen pool
healthy,llm,Kurtosis,110,3.817055657707404,0.7333333333333333,150,frozen pool
healthy,llm,Kurtosis,111,3.828903504646763,0.74,150,frozen pool
healthy,llm,Kurtosis,112,3.8341970140761994,0.7466666666666667,150,frozen pool
healthy,llm,Kurtosis,113,3.8406866681547216,0.7533333333333333,150,frozen pool
healthy,llm,Kurtosis,114,3.8500289396356404,0.76,150,frozen pool
healthy,llm,Kurtosis,115,3.893987010093216,0.7666666666666667,150,frozen pool
healthy,llm,Kurtosis,116,3.8946339427994494,0.7733333333333333,150,frozen pool
healthy,llm,Kurtosis,117,3.8975275879381814,0.78,150,frozen pool
healthy,llm,Kurtosis,118,3.904388910726162,0.7866666666666666,150,frozen pool
healthy,llm,Kurtosis,119,3.9112153655851865,0.7933333333333333,150,frozen pool
healthy,llm,Kurtosis,120,3.9144110125884155,0.8,150,frozen pool
healthy,llm,Kurtosis,121,3.9342577946429405,0.8066666666666666,150,frozen pool
healthy,llm,Kurtosis,122,3.9551941606205037,0.8133333333333334,150,frozen pool
healthy,llm,Kurtosis,123,3.9634315211986952,0.82,150,frozen pool
healthy,llm,Kurtosis,124,4.009431833073151,0.8266666666666667,150,frozen pool
healthy,llm,Kurtosis,125,4.0237865494151075,0.8333333333333334,150,frozen pool
healthy,llm,Kurtosis,126,4.031798045941648,0.84,150,frozen pool
healthy,llm,Kurtosis,127,4.043356449550107,0.8466666666666667,150,frozen pool
healthy,llm,Kurtosis,128,4.053109934830154,0.8533333333333334,150,frozen pool
healthy,llm,Kurtosis,129,4.0568025122986935,0.86,150,frozen pool
healthy,llm,Kurtosis,130,4.072426968384543,0.8666666666666667,150,frozen pool
healthy,llm,Kurtosis,131,4.09489580285303,0.8733333333333333,150,frozen pool
healthy,llm,Kurtosis,132,4.096391584896944,0.88,150,frozen pool
healthy,llm,Kurtosis,133,4.105308055024482,0.8866666666666667,150,frozen pool
healthy,llm,Kurtosis,134,4.1116195904446675,0.8933333333333333,150,frozen pool
healthy,llm,Kurtosis,135,4.1412172926043604,0.9,150,frozen pool
healthy,llm,Kurtosis,136,4.180346664509733,0.9066666666666666,150,frozen pool
healthy,llm,Kurtosis,137,4.205122168437969,0.9133333333333333,150,frozen pool
healthy,llm,Kurtosis,138,4.209334519930797,0.92,150,frozen pool
healthy,llm,Kurtosis,139,4.214601319944452,0.9266666666666666,150,frozen pool
healthy,llm,Kurtosis,140,4.234050977734166,0.9333333333333333,150,frozen pool
healthy,llm,Kurtosis,141,4.275924197791156,0.94,150,frozen pool
healthy,llm,Kurtosis,142,4.308590880233336,0.9466666666666667,150,frozen pool
healthy,llm,Kurtosis,143,4.345872933565742,0.9533333333333334,150,frozen pool
healthy,llm,Kurtosis,144,4.375032715150598,0.96,150,frozen pool
healthy,llm,Kurtosis,145,4.484212753944423,0.9666666666666667,150,frozen pool
healthy,llm,Kurtosis,146,4.527791043468279,0.9733333333333334,150,frozen pool
healthy,llm,Kurtosis,147,4.625706674126129,0.98,150,frozen pool
healthy,llm,Kurtosis,148,4.68048239180769,0.9866666666666667,150,frozen pool
healthy,llm,Kurtosis,149,5.028311930601362,0.9933333333333333,150,frozen pool
healthy,llm,Kurtosis,150,5.129650713063574,1.0,150,frozen pool
healthy,rule,RMS,1,0.06340979544346738,0.006666666666666667,150,frozen pool
healthy,rule,RMS,2,0.06340979545053392,0.013333333333333334,150,frozen pool
healthy,rule,RMS,3,0.06342258144112611,0.02,150,frozen pool
healthy,rule,RMS,4,0.06342295260729529,0.02666666666666667,150,frozen pool
healthy,rule,RMS,5,0.0634229527066467,0.03333333333333333,150,frozen pool
healthy,rule,RMS,6,0.06342295275995452,0.04,150,frozen pool
healthy,rule,RMS,7,0.06354396809708811,0.04666666666666667,150,frozen pool
healthy,rule,RMS,8,0.06354396819250085,0.05333333333333334,150,frozen pool
healthy,rule,RMS,9,0.06354396821875433,0.06,150,frozen pool
healthy,rule,RMS,10,0.06369182678103365,0.06666666666666667,150,frozen pool
healthy,rule,RMS,11,0.06369344295646362,0.07333333333333333,150,frozen pool
healthy,rule,RMS,12,0.06369344301991904,0.08,150,frozen pool
healthy,rule,RMS,13,0.06369344307294059,0.08666666666666667,150,frozen pool
healthy,rule,RMS,14,0.06369344315727916,0.09333333333333334,150,frozen pool
healthy,rule,RMS,15,0.06400303063504216,0.1,150,frozen pool
